Trial ID,plot,sample__planned_growth_stage,items_per_sample,variable,value_dw,value_agronomist,n_samples
september-oranges-crazy-florida-delta-monkey,304,V6-V7,5,total_n_g,0.52052,0.104,24
september-oranges-crazy-florida-delta-monkey,307,V6-V7,5,total_n_g,0.41984,0.084,24
september-oranges-crazy-florida-delta-monkey,110,V6-V7,5,total_n_g,0.41844,0.084,1
september-oranges-crazy-florida-delta-monkey,112,V6-V7,5,total_n_g,0.60536,0.121,1
september-oranges-crazy-florida-delta-monkey,116,V6-V7,5,total_n_g,0.57459,0.115,1
september-oranges-crazy-florida-delta-monkey,210,V6-V7,5,total_n_g,0.44672,0.089,1
may-march-bacon-winter-batman-white,603,VT,3,total_n_g,3.49672,,8
may-march-bacon-winter-batman-white,605,VT,3,total_n_g,3.84615,,8
may-march-bacon-winter-batman-white,604,VT,3,total_n_g,4.0005,,8
delaware-queen-angel-artist-green-south,101,VT,3,total_n_g,4.13287,1.045,32
delaware-queen-angel-artist-green-south,201,VT,3,total_n_g,4.61916, ,37
delaware-queen-angel-artist-green-south,109,VT,3,total_n_g,3.49821,1.306,37
may-march-bacon-winter-batman-white,109,VT,3,total_n_g,4.01633,,37
delaware-queen-angel-artist-green-south,202,VT,3,total_n_g,4.26122, ,34
may-march-bacon-winter-batman-white,104,VT,3,total_n_g,4.13748,,35
delaware-queen-angel-artist-green-south,207,VT,3,total_n_g,3.56855, ,33
delaware-queen-angel-artist-green-south,307,VT,3,total_n_g,3.13612,1.457,29
delaware-queen-angel-artist-green-south,306,VT,3,total_n_g,4.27428,1.089,29
delaware-queen-angel-artist-green-south,308,VT,3,total_n_g,3.46696,1.272,30
may-march-bacon-winter-batman-white,504,VT,3,total_n_g,6.5559,,8
may-march-bacon-winter-batman-white,102,VT,3,total_n_g,4.3164,,35
may-march-bacon-winter-batman-white,202,VT,3,total_n_g,5.29578,,34
may-march-bacon-winter-batman-white,203,VT,3,total_n_g,5.72,,33
may-march-bacon-winter-batman-white,204,VT,3,total_n_g,4.06377,,33
may-march-bacon-winter-batman-white,301,VT,3,total_n_g,3.85776,,31
may-march-bacon-winter-batman-white,302,VT,3,total_n_g,3.64497,,29
may-march-bacon-winter-batman-white,307,VT,3,total_n_g,3.80762,,29
may-march-bacon-winter-batman-white,406,VT,3,total_n_g,4.28904,,32
may-march-bacon-winter-batman-white,407,VT,3,total_n_g,3.6784,,33
may-march-bacon-winter-batman-white,408,VT,3,total_n_g,3.40054,,28
delaware-queen-angel-artist-green-south,404,VT,3,total_n_g,4.8985,1.021,31
four-georgia-march-fruit-alanine-steak,101,VT,1,total_n_g,2.1261,1.60719,32
four-georgia-march-fruit-alanine-steak,103,VT,1,total_n_g,2.052,2.13488333333333,34
four-georgia-march-fruit-alanine-steak,104,VT,1,total_n_g,1.75418,1.78688,35
four-georgia-march-fruit-alanine-steak,105,VT,1,total_n_g,1.78524,2.03480666666667,34
four-georgia-march-fruit-alanine-steak,106,VT,1,total_n_g,1.989,1.87031333333333,36
four-georgia-march-fruit-alanine-steak,107,VT,1,total_n_g,1.3365,1.77731333333333,39
four-georgia-march-fruit-alanine-steak,108,VT,1,total_n_g,2.17404,1.88004666666667,38
four-georgia-march-fruit-alanine-steak,109,VT,1,total_n_g,1.2272,1.30614333333333,37
four-georgia-march-fruit-alanine-steak,201,VT,1,total_n_g,1.9642,2.28331333333333,37
four-georgia-march-fruit-alanine-steak,202,VT,1,total_n_g,2.17935,2.11659666666667,34
four-georgia-march-fruit-alanine-steak,203,VT,1,total_n_g,2.86749,2.38873666666667,33
four-georgia-march-fruit-alanine-steak,204,VT,1,total_n_g,3.5072,2.40186333333333,33
four-georgia-march-fruit-alanine-steak,205,VT,1,total_n_g,1.90152,1.67616,29
four-georgia-march-fruit-alanine-steak,206,VT,1,total_n_g,2.05435,2.39943666666667,31
four-georgia-march-fruit-alanine-steak,207,VT,1,total_n_g,2.7604,2.27009333333333,33
four-georgia-march-fruit-alanine-steak,209,VT,1,total_n_g,2.23733,2.15533,33
four-georgia-march-fruit-alanine-steak,301,VT,1,total_n_g,1.8907,1.93119333333333,31
four-georgia-march-fruit-alanine-steak,302,VT,1,total_n_g,2.22912,2.12951666666667,29
four-georgia-march-fruit-alanine-steak,303,VT,1,total_n_g,1.58954,1.42431333333333,32
four-georgia-march-fruit-alanine-steak,304,VT,1,total_n_g,1.8234,2.29223,30
four-georgia-march-fruit-alanine-steak,305,VT,1,total_n_g,1.90473,1.96595,30
four-georgia-march-fruit-alanine-steak,306,VT,1,total_n_g,2.3529,2.09187333333333,29
four-georgia-march-fruit-alanine-steak,307,VT,1,total_n_g,1.45084,1.21904666666667,29
four-georgia-march-fruit-alanine-steak,308,VT,1,total_n_g,2.0592,2.07602,30
four-georgia-march-fruit-alanine-steak,401,VT,1,total_n_g,3.27692,3.55525333333333,28
four-georgia-march-fruit-alanine-steak,402,VT,1,total_n_g,3.51231,3.76333666666667,27
four-georgia-march-fruit-alanine-steak,403,VT,1,total_n_g,3.20298,2.95611666666667,28
four-georgia-march-fruit-alanine-steak,404,VT,1,total_n_g,3.84939,3.42050333333333,31
four-georgia-march-fruit-alanine-steak,406,VT,1,total_n_g,2.17875,2.30538333333333,32
four-georgia-march-fruit-alanine-steak,407,VT,1,total_n_g,3.06936,2.40997333333333,33
four-georgia-march-fruit-alanine-steak,408,VT,1,total_n_g,2.6226,2.66693,28
four-georgia-march-fruit-alanine-steak,409,VT,1,total_n_g,2.7016,2.61367,31
four-georgia-march-fruit-alanine-steak,501,VT,1,total_n_g,2.156,2.08377333333333,7
four-georgia-march-fruit-alanine-steak,502,VT,1,total_n_g,2.17306,2.93617333333333,7
four-georgia-march-fruit-alanine-steak,503,VT,1,total_n_g,2.4395,2.28070666666667,7
four-georgia-march-fruit-alanine-steak,504,VT,1,total_n_g,2.63025,2.44705,8
four-georgia-march-fruit-alanine-steak,505,VT,1,total_n_g,2.42841,2.21280666666667,8
four-georgia-march-fruit-alanine-steak,506,VT,1,total_n_g,2.2987,2.27754,8
four-georgia-march-fruit-alanine-steak,507,VT,1,total_n_g,1.89336,2.074,8
four-georgia-march-fruit-alanine-steak,508,VT,1,total_n_g,1.35286,1.97302,7
four-georgia-march-fruit-alanine-steak,509,VT,1,total_n_g,1.64008,2.03469333333333,8
four-georgia-march-fruit-alanine-steak,601,VT,1,total_n_g,2.102,2.17405333333333,7
four-georgia-march-fruit-alanine-steak,603,VT,1,total_n_g,2.18904,2.07066666666667,8
four-georgia-march-fruit-alanine-steak,604,VT,1,total_n_g,2.39913,1.99636,8
four-georgia-march-fruit-alanine-steak,605,VT,1,total_n_g,1.18319,1.69866333333333,8
four-georgia-march-fruit-alanine-steak,606,VT,1,total_n_g,2.35305,1.71432666666667,8
four-georgia-march-fruit-alanine-steak,607,VT,1,total_n_g,1.87403,2.34755333333333,7
four-georgia-march-fruit-alanine-steak,608,VT,1,total_n_g,2.25072,2.11899,7
four-georgia-march-fruit-alanine-steak,609,VT,1,total_n_g,1.70766,2.03939333333333,7
september-oranges-crazy-florida-delta-monkey,101,VT,3,total_n_g,4.88104,1.627,32
september-oranges-crazy-florida-delta-monkey,109,VT,3,total_n_g,5.17036,1.723,37
september-oranges-crazy-florida-delta-monkey,201,VT,3,total_n_g,4.8672,1.622,37
september-oranges-crazy-florida-delta-monkey,202,VT,3,total_n_g,7.218,2.406,34
september-oranges-crazy-florida-delta-monkey,207,VT,3,total_n_g,5.38002,1.793,33
september-oranges-crazy-florida-delta-monkey,113,VT,3,total_n_g,7.09485,2.365,2
september-oranges-crazy-florida-delta-monkey,118,VT,3,total_n_g,5.42014,1.807,3
september-oranges-crazy-florida-delta-monkey,210,VT,3,total_n_g,8.29872,2.766,3
september-oranges-crazy-florida-delta-monkey,211,VT,3,total_n_g,5.66517,1.888,3
tennis-sixteen-grey-ink-white-louisiana,107,VT,3,total_n_g,4.1625,1.39,39
tennis-sixteen-grey-ink-white-louisiana,203,VT,3,total_n_g,5.17752,1.73,33
tennis-sixteen-grey-ink-white-louisiana,204,VT,3,total_n_g,8.49192,2.83,33
tennis-sixteen-grey-ink-white-louisiana,205,VT,3,total_n_g,7.74384,2.58,29
tennis-sixteen-grey-ink-white-louisiana,501,VT,3,total_n_g,7.00158,2.33,7
tennis-sixteen-grey-ink-white-louisiana,506,VT,3,total_n_g,7.69428,2.56,8
tennis-sixteen-grey-ink-white-louisiana,507,VT,3,total_n_g,5.9046,1.97,8
tennis-sixteen-grey-ink-white-louisiana,508,VT,3,total_n_g,6.94485,2.31,7
tennis-sixteen-grey-ink-white-louisiana,607,VT,3,total_n_g,10.7065,3.57,7
eighteen-thirteen-foxtrot-cold-carbon-wolfram,104,VT,3,total_n_g,7.54677,,35
eighteen-thirteen-foxtrot-cold-carbon-wolfram,105,VT,3,total_n_g,6.06128,,34
eighteen-thirteen-foxtrot-cold-carbon-wolfram,204,VT,3,total_n_g,4.0482,,33
eighteen-thirteen-foxtrot-cold-carbon-wolfram,209,VT,3,total_n_g,3.62056,,33
eighteen-thirteen-foxtrot-cold-carbon-wolfram,301,VT,3,total_n_g,4.11156,,31
eighteen-thirteen-foxtrot-cold-carbon-wolfram,302,VT,3,total_n_g,5.11257,,29
eighteen-thirteen-foxtrot-cold-carbon-wolfram,401,VT,3,total_n_g,5.34713,,28
eighteen-thirteen-foxtrot-cold-carbon-wolfram,406,VT,3,total_n_g,3.1417,,32
eighteen-thirteen-foxtrot-cold-carbon-wolfram,407,VT,3,total_n_g,4.56924,,33
washington-uranus-eighteen-queen-cardinal-cola,105,VT,3,total_n_g,6.3019,2.101,34
washington-uranus-eighteen-queen-cardinal-cola,201,VT,3,total_n_g,3.70689,1.236,37
washington-uranus-eighteen-queen-cardinal-cola,202,VT,3,total_n_g,4.8074,1.602,34
washington-uranus-eighteen-queen-cardinal-cola,203,VT,3,total_n_g,4.14637,1.382,33
washington-uranus-eighteen-queen-cardinal-cola,302,VT,3,total_n_g,3.87609,1.292,29
washington-uranus-eighteen-queen-cardinal-cola,307,VT,3,total_n_g,3.60738,1.202,29
washington-uranus-eighteen-queen-cardinal-cola,308,VT,3,total_n_g,2.958,0.986,30
washington-uranus-eighteen-queen-cardinal-cola,309,VT,3,total_n_g,5.72067,1.907,32
washington-uranus-eighteen-queen-cardinal-cola,408,VT,3,total_n_g,1.75284,0.584,28
harry-oklahoma-cat-edward-early-butter,104,VT,3,total_n_g,3.249,1.083,35
harry-oklahoma-cat-edward-early-butter,105,VT,3,total_n_g,2.25498,0.752,34
harry-oklahoma-cat-edward-early-butter,106,VT,3,total_n_g,2.75184,0.917,36
harry-oklahoma-cat-edward-early-butter,205,VT,3,total_n_g,3.22256,1.074,29
harry-oklahoma-cat-edward-early-butter,301,VT,3,total_n_g,3.64932,1.216,31
harry-oklahoma-cat-edward-early-butter,302,VT,3,total_n_g,2.83416,0.945,29
harry-oklahoma-cat-edward-early-butter,303,VT,3,total_n_g,3.63717,1.212,32
harry-oklahoma-cat-edward-early-butter,402,VT,3,total_n_g,3.35778,1.119,27
harry-oklahoma-cat-edward-early-butter,407,VT,3,total_n_g,3.07242,1.024,33
harry-oklahoma-cat-edward-early-butter,408,VT,3,total_n_g,3.58533,1.195,28
harry-oklahoma-cat-edward-early-butter,409,VT,3,total_n_g,3.96662,1.322,31
zebra-fillet-moon-sweet-harry-april,105,VT,3,total_n_g,1.2407,0.414,34
arizona-pluto-yellow-apart-eleven-alanine,101,VT,3,total_n_g,6.95097,2.317,32
arizona-pluto-yellow-apart-eleven-alanine,102,VT,3,total_n_g,3.84699,1.282,35
arizona-pluto-yellow-apart-eleven-alanine,103,VT,3,total_n_g,1.96788,0.656,34
zebra-fillet-moon-sweet-harry-april,408,VT,3,total_n_g,0.76557,0.255,28
zebra-fillet-moon-sweet-harry-april,504,VT,3,total_n_g,0.9825,0.328,8
zebra-fillet-moon-sweet-harry-april,505,VT,3,total_n_g,0.98115,0.327,8
zebra-fillet-moon-sweet-harry-april,506,VT,3,total_n_g,1.21992,0.407,8
arizona-pluto-yellow-apart-eleven-alanine,207,VT,3,total_n_g,7.76594,2.589,33
arizona-pluto-yellow-apart-eleven-alanine,208,VT,3,total_n_g,6.63,2.21,37
arizona-pluto-yellow-apart-eleven-alanine,209,VT,3,total_n_g,7.56864,2.523,33
arizona-pluto-yellow-apart-eleven-alanine,308,VT,3,total_n_g,7.27504,2.425,30
arizona-pluto-yellow-apart-eleven-alanine,309,VT,3,total_n_g,11.19456,3.732,32
arizona-pluto-yellow-apart-eleven-alanine,401,VT,3,total_n_g,7.17992,2.393,28
arizona-pluto-yellow-apart-eleven-alanine,402,VT,3,total_n_g,6.4227,2.141,27
red-maine-artist-south-wisconsin-october,101,VT,1,total_n_g,0.96052, ,32
red-maine-artist-south-wisconsin-october,102,VT,1,total_n_g,0.71858,1.070,35
red-maine-artist-south-wisconsin-october,103,VT,1,total_n_g,0.86688, ,34
red-maine-artist-south-wisconsin-october,104,VT,1,total_n_g,1.2231,1.220,35
red-maine-artist-south-wisconsin-october,105,VT,1,total_n_g,0.77568, ,34
red-maine-artist-south-wisconsin-october,106,VT,1,total_n_g,1.04877,1.050,36
lion-uncle-march-lactose-mexico-vegan,105,VT,3,total_n_g,3.85024,1.283,34
lion-uncle-march-lactose-mexico-vegan,204,VT,3,total_n_g,3.19116,1.064,33
lion-uncle-march-lactose-mexico-vegan,205,VT,3,total_n_g,4.55338,1.518,29
lion-uncle-march-lactose-mexico-vegan,206,VT,3,total_n_g,4.56912,1.523,31
lion-uncle-march-lactose-mexico-vegan,302,VT,3,total_n_g,4.28064, ,29
lion-uncle-march-lactose-mexico-vegan,401,VT,3,total_n_g,3.1635,1.055,28
lion-uncle-march-lactose-mexico-vegan,402,VT,3,total_n_g,2.68096,0.894,27
lion-uncle-march-lactose-mexico-vegan,403,VT,3,total_n_g,3.19532,1.065,28
diet-victor-floor-pluto-fix-pizza,407,VT,1,total_n_g,2.17932,2.164,33
diet-victor-floor-pluto-fix-pizza,409,VT,1,total_n_g,1.61553,2.15,31
lion-uncle-march-lactose-mexico-vegan,408,VT,3,total_n_g,3.14078,1.047,28
east-helium-butter-early-muppet-florida,107,VT,3,total_n_g,3.9132,1.304,39
east-helium-butter-early-muppet-florida,108,VT,3,total_n_g,5.84064,1.947,38
east-helium-butter-early-muppet-florida,109,VT,3,total_n_g,2.7972,0.932,37
east-helium-butter-early-muppet-florida,205,VT,3,total_n_g,5.86696,1.956,29
east-helium-butter-early-muppet-florida,304,VT,3,total_n_g,3.38801,1.129,30
east-helium-butter-early-muppet-florida,305,VT,3,total_n_g,2.62908,0.876,30
east-helium-butter-early-muppet-florida,306,VT,3,total_n_g,4.83254,1.611,29
connecticut-leopard-queen-vegan-low-artist,101,VT,1,total_n_g,1.22285,,32
connecticut-leopard-queen-vegan-low-artist,102,VT,1,total_n_g,1.128,,35
connecticut-leopard-queen-vegan-low-artist,103,VT,1,total_n_g,1.51,,34
connecticut-leopard-queen-vegan-low-artist,104,VT,1,total_n_g,1.42776,,35
connecticut-leopard-queen-vegan-low-artist,105,VT,1,total_n_g,1.91268,,34
connecticut-leopard-queen-vegan-low-artist,108,VT,1,total_n_g,1.26511,,38
connecticut-leopard-queen-vegan-low-artist,109,VT,1,total_n_g,1.47018,,37
connecticut-leopard-queen-vegan-low-artist,110,VT,1,total_n_g,1.76528,,3
connecticut-leopard-queen-vegan-low-artist,116,VT,1,total_n_g,1.69216,,3
connecticut-leopard-queen-vegan-low-artist,117,VT,1,total_n_g,2.43427,,3
connecticut-leopard-queen-vegan-low-artist,118,VT,1,total_n_g,1.66926,,3
connecticut-leopard-queen-vegan-low-artist,201,VT,1,total_n_g,1.31355,,37
connecticut-leopard-queen-vegan-low-artist,202,VT,1,total_n_g,1.01556,,34
connecticut-leopard-queen-vegan-low-artist,203,VT,1,total_n_g,2.5725,,33
connecticut-leopard-queen-vegan-low-artist,205,VT,1,total_n_g,1.3608,,29
connecticut-leopard-queen-vegan-low-artist,206,VT,1,total_n_g,1.54846,,31
connecticut-leopard-queen-vegan-low-artist,207,VT,1,total_n_g,1.7917,,33
connecticut-leopard-queen-vegan-low-artist,208,VT,1,total_n_g,1.50756,,37
connecticut-leopard-queen-vegan-low-artist,213,VT,1,total_n_g,2.08971,,3
connecticut-leopard-queen-vegan-low-artist,214,VT,1,total_n_g,2.20726,,3
connecticut-leopard-queen-vegan-low-artist,215,VT,1,total_n_g,1.68751,,3
connecticut-leopard-queen-vegan-low-artist,216,VT,1,total_n_g,1.25712,,3
connecticut-leopard-queen-vegan-low-artist,217,VT,1,total_n_g,1.76616,,3
connecticut-leopard-queen-vegan-low-artist,218,VT,1,total_n_g,1.1424,,3
connecticut-leopard-queen-vegan-low-artist,302,VT,1,total_n_g,2.49672,,29
connecticut-leopard-queen-vegan-low-artist,303,VT,1,total_n_g,2.1242,,32
connecticut-leopard-queen-vegan-low-artist,304,VT,1,total_n_g,2.00655,,30
connecticut-leopard-queen-vegan-low-artist,305,VT,1,total_n_g,1.31648,,30
connecticut-leopard-queen-vegan-low-artist,310,VT,1,total_n_g,1.87099,,1
connecticut-leopard-queen-vegan-low-artist,311,VT,1,total_n_g,1.7688,,2
connecticut-leopard-queen-vegan-low-artist,312,VT,1,total_n_g,1.95285,,2
connecticut-leopard-queen-vegan-low-artist,313,VT,1,total_n_g,0.954,,2
connecticut-leopard-queen-vegan-low-artist,314,VT,1,total_n_g,2.32247,,2
connecticut-leopard-queen-vegan-low-artist,315,VT,1,total_n_g,0.93758,,2
connecticut-leopard-queen-vegan-low-artist,317,VT,1,total_n_g,2.223,,2
nine-texas-march-texas-chicken-hotel,104,VT,3,total_n_g,6.87764,2.293,35
nine-texas-march-texas-chicken-hotel,105,VT,3,total_n_g,4.71314,1.571,34
nine-texas-march-texas-chicken-hotel,202,VT,3,total_n_g,6.41017,2.137,34
nine-texas-march-texas-chicken-hotel,203,VT,3,total_n_g,6.84958,2.283,33
nine-texas-march-texas-chicken-hotel,204,VT,3,total_n_g,8.40864,2.803,33
nine-texas-march-texas-chicken-hotel,207,VT,3,total_n_g,4.32846,1.443,33
nine-texas-march-texas-chicken-hotel,208,VT,3,total_n_g,5.97662,1.992,37
nine-texas-march-texas-chicken-hotel,209,VT,3,total_n_g,6.09273,2.031,33
nine-texas-march-texas-chicken-hotel,308,VT,3,total_n_g,5.72877,1.910,30
nine-texas-march-texas-chicken-hotel,309,VT,3,total_n_g,6.31892,2.106,32
nine-texas-march-texas-chicken-hotel,401,VT,3,total_n_g,7.8023,2.601,28
nine-texas-march-texas-chicken-hotel,404,VT,3,total_n_g,9.14921,3.050,31
nine-texas-march-texas-chicken-hotel,405,VT,3,total_n_g,8.74323,2.914,30
nine-texas-march-texas-chicken-hotel,406,VT,3,total_n_g,7.74546,2.582,32
carolina-earth-spring-carpet-winner-eleven,108,VT,3,total_n_g,6.29926,2.1,38
carolina-earth-spring-carpet-winner-eleven,207,VT,3,total_n_g,5.2974,1.766,33
carolina-earth-spring-carpet-winner-eleven,208,VT,3,total_n_g,4.24722,1.416,37
carolina-earth-spring-carpet-winner-eleven,209,VT,3,total_n_g,5.185,1.728,33
carolina-earth-spring-carpet-winner-eleven,305,VT,3,total_n_g,4.78622,1.595,30
carolina-earth-spring-carpet-winner-eleven,404,VT,3,total_n_g,4.99664,1.666,31
carolina-earth-spring-carpet-winner-eleven,405,VT,3,total_n_g,4.87058,1.624,30
carolina-earth-spring-carpet-winner-eleven,406,VT,3,total_n_g,4.53739,1.512,32
nitrogen-alanine-queen-london-white-nineteen,102,VT,3,total_n_g,8.76006,,35
nitrogen-alanine-queen-london-white-nineteen,201,VT,3,total_n_g,10.18534,,37
nitrogen-alanine-queen-london-white-nineteen,202,VT,3,total_n_g,4.04188,,34
nitrogen-alanine-queen-london-white-nineteen,203,VT,3,total_n_g,8.33625,,33
nitrogen-alanine-queen-london-white-nineteen,208,VT,3,total_n_g,8.61804,,37
nitrogen-alanine-queen-london-white-nineteen,308,VT,3,total_n_g,5.56295,,30
nitrogen-alanine-queen-london-white-nineteen,309,VT,3,total_n_g,6.7122,,32
nitrogen-alanine-queen-london-white-nineteen,405,VT,3,total_n_g,8.71,,30
pizza-venus-fourteen-apart-sierra-crazy,104,VT,3,total_n_g,3.67065,,35
pizza-venus-fourteen-apart-sierra-crazy,105,VT,3,total_n_g,5.23089,,34
pizza-venus-fourteen-apart-sierra-crazy,106,VT,3,total_n_g,4.61909,,36
pizza-venus-fourteen-apart-sierra-crazy,202,VT,3,total_n_g,4.84704,,34
pizza-venus-fourteen-apart-sierra-crazy,301,VT,3,total_n_g,6.47643,,31
pizza-venus-fourteen-apart-sierra-crazy,302,VT,3,total_n_g,7.44471,,29
pizza-venus-fourteen-apart-sierra-crazy,303,VT,3,total_n_g,4.82976,,32
pizza-venus-fourteen-apart-sierra-crazy,308,VT,3,total_n_g,5.75064,,30
pizza-venus-fourteen-apart-sierra-crazy,407,VT,3,total_n_g,5.328,,33
pizza-venus-fourteen-apart-sierra-crazy,408,VT,3,total_n_g,6.63744,,28
pizza-venus-fourteen-apart-sierra-crazy,409,VT,3,total_n_g,5.27238,,31
lactose-vermont-crazy-echo-william-bravo,105,VT,3,total_n_g,5.16186,,34
lactose-vermont-crazy-echo-william-bravo,204,VT,3,total_n_g,1.61772,,33
lactose-vermont-crazy-echo-william-bravo,205,VT,3,total_n_g,1.614,,29
lactose-vermont-crazy-echo-william-bravo,206,VT,3,total_n_g,3.79496,,31
lactose-vermont-crazy-echo-william-bravo,302,VT,3,total_n_g,4.29552,,29
lactose-vermont-crazy-echo-william-bravo,401,VT,3,total_n_g,3.5262,,28
lactose-vermont-crazy-echo-william-bravo,402,VT,3,total_n_g,1.32004,,27
lactose-vermont-crazy-echo-william-bravo,403,VT,3,total_n_g,2.47996,,28
lactose-vermont-crazy-echo-william-bravo,408,VT,3,total_n_g,2.0868,,28
bravo-arizona-sixteen-eighteen-hot-spaghetti,107,VT,3,total_n_g,4.22985,1.41,39
bravo-arizona-sixteen-eighteen-hot-spaghetti,108,VT,3,total_n_g,4.46368,1.488,38
bravo-arizona-sixteen-eighteen-hot-spaghetti,109,VT,3,total_n_g,5.08605,1.695,37
bravo-arizona-sixteen-eighteen-hot-spaghetti,205,VT,3,total_n_g,5.19188,1.731,29
bravo-arizona-sixteen-eighteen-hot-spaghetti,304,VT,3,total_n_g,6.36256,2.121,30
bravo-arizona-sixteen-eighteen-hot-spaghetti,305,VT,3,total_n_g,4.25082,1.417,30
bravo-arizona-sixteen-eighteen-hot-spaghetti,306,VT,3,total_n_g,4.57053,1.524,29
bravo-arizona-sixteen-eighteen-hot-spaghetti,402,VT,3,total_n_g,5.69026,1.897,27
bravo-arizona-sixteen-eighteen-hot-spaghetti,501,VT,3,total_n_g,5.02236,1.674,7
bravo-arizona-sixteen-eighteen-hot-spaghetti,502,VT,3,total_n_g,3.91686,1.306,7
bravo-arizona-sixteen-eighteen-hot-spaghetti,503,VT,3,total_n_g,5.41044,1.803,7
bravo-arizona-sixteen-eighteen-hot-spaghetti,508,VT,3,total_n_g,5.77767,1.926,7
bravo-arizona-sixteen-eighteen-hot-spaghetti,607,VT,3,total_n_g,2.81111,0.937,7
bravo-arizona-sixteen-eighteen-hot-spaghetti,608,VT,3,total_n_g,3.54196,1.181,7
island-beryllium-idaho-wyoming-florida-nitrogen,105,VT,3,total_n_g,4.35848,0.752,34
island-beryllium-idaho-wyoming-florida-nitrogen,204,VT,3,total_n_g,4.11642,1.079,33
island-beryllium-idaho-wyoming-florida-nitrogen,205,VT,3,total_n_g,4.05927,1.074,29
island-beryllium-idaho-wyoming-florida-nitrogen,206,VT,3,total_n_g,4.78744,1.134,31
island-beryllium-idaho-wyoming-florida-nitrogen,302,VT,3,total_n_g,5.68008,0.945,29
island-beryllium-idaho-wyoming-florida-nitrogen,401,VT,3,total_n_g,5.21172,1.314,28
island-beryllium-idaho-wyoming-florida-nitrogen,402,VT,3,total_n_g,4.45025,1.119,27
island-beryllium-idaho-wyoming-florida-nitrogen,403,VT,3,total_n_g,5.25483,1.056,28
island-beryllium-idaho-wyoming-florida-nitrogen,408,VT,3,total_n_g,4.44942,1.195,28
mountain-november-chicken-avocado-magazine-oven,104,VT,3,total_n_g,6.73848,2.246,35
mountain-november-chicken-avocado-magazine-oven,105,VT,3,total_n_g,13.55287,4.518,34
mountain-november-chicken-avocado-magazine-oven,106,VT,3,total_n_g,9.383,3.128,36
mountain-november-chicken-avocado-magazine-oven,202,VT,3,total_n_g,9.1102,3.037,34
mountain-november-chicken-avocado-magazine-oven,401,VT,3,total_n_g,6.12243,2.041,28
mountain-november-chicken-avocado-magazine-oven,404,VT,3,total_n_g,7.20722,2.402,31
mountain-november-chicken-avocado-magazine-oven,405,VT,3,total_n_g,6.60618,2.202,30
